filename,status,bars,slow_ratio,center_ratio,fast_ratio,achievement,precision,balance,overall_score,rank,play_tendency,ranking_position,ranking_percentile,ranking_top_percent,ranking_title,error
13_深海奏汰_グラフ_Graceful Punishment.PNG,OK,3,0.057803,0.768786,0.173410,100.769,76.879,50.000,71.503,AA+,Fast Type,1108,61.58977209560867,61.58977209560867,オレンジランカー,
13_深海奏汰_グラフ_It's k(not) lov.PNG,OK,3,0.086207,0.798851,0.114943,100.799,79.885,85.714,81.051,SS,All Round Player,289,16.064480266814897,16.064480266814897,シルバーランカー,
13_深海奏汰_グラフ_LOUDEST BUGS.png,OK,3,0.045226,0.804020,0.150754,100.804,80.402,46.154,73.552,AAA,Amazing Specialist,945,52.52918287937744,52.52918287937744,レッドランカー,
13_深海奏汰_グラフ_Rainbow Stairway.png,OK,3,0.105528,0.819095,0.075377,100.819,81.910,83.333,82.194,SS+,Amazing Specialist,213,11.839911061700944,11.839911061700944,シルバーランカー,
13_深海奏汰_グラフ_Stranger's Sun.PNG,OK,3,0.105000,0.800000,0.095000,100.800,80.000,95.000,83.000,SS+,Precision Master,167,9.282934963868817,9.282934963868817,ゴールドランカー,
13_深海奏汰_グラフ_The・プリティカルパレード♪.PNG,OK,3,0.045000,0.840000,0.115000,100.840,84.000,56.250,78.450,S+,Amazing Specialist,489,27.181767648693718,27.181767648693718,ブロンズランカー,
13_深海奏汰_グラフ_Unbalanced Triangle.PNG,OK,3,0.095000,0.805000,0.100000,100.805,80.500,97.436,83.887,SS+,Precision Master,128,7.115063924402445,7.115063924402445,ゴールドランカー,
13_深海奏汰_グラフ_きたさいたま2000.PNG,OK,3,0.075145,0.809249,0.115607,100.809,80.925,78.788,80.497,SS,Amazing Specialist,329,18.28793774319066,18.28793774319066,シルバーランカー,
13_深海奏汰_グラフ_らびゅ&ピース伝説.PNG,OK,3,0.104046,0.803468,0.092486,100.803,80.347,94.118,83.101,SS+,Precision Master,160,8.893829905503058,8.893829905503058,ゴールドランカー,
13_深海奏汰_グラフ_ゴーゴー・キッチン.PNG,OK,3,0.046243,0.838150,0.115607,100.838,83.815,57.143,78.481,S+,Amazing Specialist,486,27.015008337965536,27.015008337965536,ブロンズランカー,
13_深海奏汰_グラフ_サヨナラ・ヘヴン.png,OK,3,0.130000,0.730000,0.140000,100.730,73.000,96.296,77.659,S,Balanced Player,562,31.239577543079488,31.239577543079488,パープルランカー,
13_深海奏汰_グラフ_スキスキハンター♡(3DMV).PNG,OK,3,0.092486,0.809249,0.098266,100.809,80.925,96.970,84.134,SSS,Precision Master,110,6.1145080600333515,6.1145080600333515,プラチナランカー,
13_深海奏汰_グラフ_スキスキハンター♡(ムービー).PNG,OK,3,0.087209,0.808140,0.104651,100.808,80.814,90.909,82.833,SS+,Precision Master,174,9.672040022234576,9.672040022234576,ゴールドランカー,
13_深海奏汰_グラフ_セイクリッド ルイン.PNG,OK,3,0.052326,0.831395,0.116279,100.831,83.140,62.069,78.925,S+,Amazing Specialist,456,25.347415230683712,25.347415230683712,ブロンズランカー,
13_深海奏汰_グラフ_セツナDrops.PNG,OK,3,0.045226,0.693467,0.261307,100.693,69.347,29.508,61.379,BB,Fast Type,1638,91.05058365758755,91.05058365758755,ホワイトランカー,
13_深海奏汰_グラフ_プロローグのそのあとへ.png,OK,3,0.075000,0.805000,0.120000,100.805,80.500,76.923,79.785,S+,Amazing Specialist,385,21.40077821011673,21.40077821011673,ブロンズランカー,
13_深海奏汰_グラフ_催花雨の片道切符.png,OK,3,0.080000,0.760000,0.160000,100.760,76.000,66.667,74.133,AAA+,Fast Type,891,49.52751528627015,49.52751528627015,パープルランカー,
13_深海奏汰_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.063584,0.861272,0.075145,100.861,86.127,91.667,87.235,SSS+,Precision Master,21,1.1673151750972763,1.1673151750972763,レインボーランカー,
13_深海奏汰_グラフ_僕の気持ちを描く.png,OK,3,0.075000,0.775000,0.150000,100.775,77.500,66.667,75.333,AAA+,Fast Type,780,43.357420789327406,43.357420789327406,パープルランカー,
13_深海奏汰_グラフ_朧.png,OK,3,0.125000,0.800000,0.075000,100.800,80.000,75.000,79.000,S+,Amazing Specialist,447,24.847137298499167,24.847137298499167,ブロンズランカー,
13_深海奏汰_グラフ_熱血☆流星忍法帖.PNG,OK,3,0.087209,0.697674,0.215116,100.698,69.767,57.692,67.352,A+,Fast Type,1397,77.65425236242358,77.65425236242358,グリーンランカー,
13_深海奏汰_グラフ_瞬きSign☆.PNG,OK,3,0.075377,0.839196,0.085427,100.839,83.920,93.750,85.886,SSS,Precision Master,52,2.8904947192884936,2.8904947192884936,レインボーランカー,
13_深海奏汰_グラフ_終わらないシンフォニア.PNG,OK,3,0.028902,0.745665,0.225434,100.746,74.566,22.727,64.199,A,Fast Type,1551,86.21456364647027,86.21456364647027,ブルーランカー,
13F46519-7119-436A-830C-854DD8F5D50A.jpeg,OK,3,0.029412,0.774510,0.196078,100.775,77.451,26.087,67.178,A+,Fast Type,1404,78.04335742078933,78.04335742078933,グリーンランカー,
14_天城一彩_グラフ_=EYE=.PNG,OK,3,0.055000,0.795000,0.150000,100.795,79.500,53.659,74.332,AAA+,Fast Type,879,48.86047804335742,48.86047804335742,パープルランカー,
14_天城一彩_グラフ_Ai☆$!!.png,OK,3,0.064677,0.756219,0.179104,100.756,75.622,53.061,71.110,AA+,Fast Type,1140,63.36853807670928,63.36853807670928,オレンジランカー,
14_天城一彩_グラフ_BIGBANG REFLECTION!!.png,OK,3,0.075000,0.770000,0.155000,100.770,77.000,65.217,74.643,AAA+,Fast Type,853,47.41523068371317,47.41523068371317,パープルランカー,
14_天城一彩_グラフ_CIVIL WAR.PNG,OK,3,0.035000,0.850000,0.115000,100.850,85.000,46.667,77.333,S,Amazing Specialist,599,33.296275708727066,33.296275708727066,パープルランカー,
14_天城一彩_グラフ_Dear World(3DMV).PNG,OK,3,0.090000,0.865000,0.045000,100.865,86.500,66.667,82.533,SS+,Amazing Specialist,189,10.505836575875486,10.505836575875486,シルバーランカー,
14_天城一彩_グラフ_Dear World(ムービー).PNG,OK,3,0.055276,0.884422,0.060302,100.884,88.442,95.652,89.884,SSS+,Precision Master,4,0.22234574763757642,0.22234574763757642,レインボーランカー,
14_天城一彩_グラフ_Deep into you.PNG,OK,3,0.023121,0.797688,0.179191,100.798,79.769,22.857,68.386,AA,Fast Type,1342,74.5969983324069,74.5969983324069,グリーンランカー,
14_天城一彩_グラフ_Fight Is Only Fate.png,OK,3,0.130000,0.745000,0.125000,100.745,74.500,98.039,79.208,S+,Balanced Player,429,23.846581434130073,23.846581434130073,ブロンズランカー,
14_天城一彩_グラフ_FORBIDDEN RAIN.png,OK,3,0.065000,0.790000,0.145000,100.790,79.000,61.905,75.581,AAA+,Fast Type,761,42.301278488048915,42.301278488048915,パープルランカー,
14_天城一彩_グラフ_Graceful Punishment.PNG,OK,3,0.074713,0.747126,0.178161,100.747,74.713,59.091,71.588,AA+,Fast Type,1102,61.25625347415231,61.25625347415231,オレンジランカー,
14_天城一彩_グラフ_It's k(not) lov.PNG,OK,3,0.098266,0.780347,0.121387,100.780,78.035,89.474,80.322,SS,Balanced Player,345,19.17732073374097,19.17732073374097,シルバーランカー,
14_天城一彩_グラフ_Joyful×box.PNG,OK,3,0.023256,0.709302,0.267442,100.709,70.930,16.000,59.944,B,Fast Type,1666,92.60700389105058,92.60700389105058,ホワイトランカー,
14_天城一彩_グラフ_LOUDEST BUGS.png,OK,3,0.089552,0.825871,0.084577,100.826,82.587,97.143,85.498,SSS,Precision Master,69,3.8354641467481936,3.8354641467481936,プラチナランカー,
14_天城一彩_グラフ_Rainbow Stairway.png,OK,3,0.019900,0.686567,0.293532,100.687,68.657,12.698,57.465,CCC,Fast Type,1722,95.71984435797665,95.71984435797665,ホワイトランカー,
14_天城一彩_グラフ_Stranger's Sun.PNG,OK,3,0.115578,0.773869,0.110553,100.774,77.387,97.778,81.465,SS,Balanced Player,258,14.341300722623679,14.341300722623679,シルバーランカー,
14_天城一彩_グラフ_The・プリティカルパレード♪.PNG,OK,3,0.080000,0.840000,0.080000,100.840,84.000,100.000,87.200,SSS+,Precision Master,22,1.2229016120066705,1.2229016120066705,レインボーランカー,
14_天城一彩_グラフ_Unbalanced Triangle.PNG,OK,3,0.090000,0.775000,0.135000,100.775,77.500,80.000,78.000,S+,All Round Player,528,29.34963868816009,29.34963868816009,ブロンズランカー,
14_天城一彩_グラフ_きたさいたま2000.PNG,OK,3,0.063218,0.775862,0.160920,100.776,77.586,56.410,73.351,AAA,Fast Type,962,53.474152306837134,53.474152306837134,レッドランカー,
14_天城一彩_グラフ_それは残像の消失店.png,OK,3,0.055000,0.745000,0.200000,100.745,74.500,43.137,68.227,AA,Fast Type,1352,75.15286270150084,75.15286270150084,グリーンランカー,
14_天城一彩_グラフ_らびゅ&ピース伝説.PNG,OK,3,0.092486,0.791908,0.115607,100.792,79.191,88.889,81.130,SS,Balanced Player,285,15.84213451917732,15.84213451917732,シルバーランカー,
14_天城一彩_グラフ_ゴーゴー・キッチン.PNG,OK,3,0.057803,0.838150,0.104046,100.838,83.815,71.429,81.338,SS,Amazing Specialist,270,15.008337965536409,15.008337965536409,シルバーランカー,
14_天城一彩_グラフ_サヨナラ・ヘヴン.png,OK,3,0.135000,0.745000,0.120000,100.745,74.500,94.118,78.424,S+,Balanced Player,493,27.404113396331297,27.404113396331297,ブロンズランカー,
14_天城一彩_グラフ_スキスキハンター♡(3DMV).PNG,OK,3,0.104046,0.815029,0.080925,100.815,81.503,87.500,82.702,SS+,Precision Master,179,9.949972206781545,9.949972206781545,ゴールドランカー,
14_天城一彩_グラフ_スキスキハンター♡(ムービー).PNG,OK,3,0.063584,0.763006,0.173410,100.763,76.301,53.659,71.772,AA+,Fast Type,1089,60.53362979433018,60.53362979433018,オレンジランカー,
14_天城一彩_グラフ_セツナDrops.PNG,OK,3,0.055000,0.770000,0.175000,100.770,77.000,47.826,71.165,AA+,Fast Type,1135,63.09060589216231,63.09060589216231,オレンジランカー,
14_天城一彩_グラフ_プロローグのそのあとへ.png,OK,3,0.095000,0.825000,0.080000,100.825,82.500,91.429,84.286,SSS,Precision Master,103,5.725403001667593,5.725403001667593,プラチナランカー,
14_天城一彩_グラフ_催花雨の片道切符.png,OK,3,0.085427,0.798995,0.115578,100.799,79.899,85.000,80.920,SS,All Round Player,299,16.620344635908836,16.620344635908836,シルバーランカー,
14_天城一彩_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.086705,0.849711,0.063584,100.850,84.971,84.615,84.900,SSS,Amazing Specialist,86,4.780433574207893,4.780433574207893,プラチナランカー,
14_天城一彩_グラフ_僕の気持ちを描く.png,OK,3,0.050000,0.780000,0.170000,100.780,78.000,45.455,71.491,AA+,Fast Type,1109,61.64535853251807,61.64535853251807,オレンジランカー,
14_天城一彩_グラフ_朧.png,OK,3,0.100000,0.780000,0.120000,100.780,78.000,90.909,80.582,SS,Balanced Player,321,17.84324624791551,17.84324624791551,シルバーランカー,
14_天城一彩_グラフ_熱血☆流星忍法帖.PNG,OK,3,0.098266,0.763006,0.138728,100.763,76.301,82.927,77.626,S,All Round Player,566,31.461923290717063,31.461923290717063,パープルランカー,
14_天城一彩_グラフ_終わらないシンフォニア.PNG,OK,3,0.063953,0.831395,0.104651,100.831,83.140,75.862,81.684,SS,Amazing Specialist,240,13.340744858254586,13.340744858254586,シルバーランカー,
14A9C201-7F1F-4C53-AE42-2EB5AFD50EAB.png,OK,3,0.144444,0.661111,0.194444,100.661,66.111,85.246,69.938,AA,All Round Player,1237,68.76042245692051,68.76042245692051,オレンジランカー,
153FF19F-6FBA-4F7B-8AD1-0AAC74E0F897.jpg,OK,3,0.057471,0.666667,0.275862,100.667,66.667,34.483,60.230,BB,Fast Type,1661,92.32907170650361,92.32907170650361,ホワイトランカー,
157A64AE-D848-46A4-95F2-9EFBC685FB6A.jpeg,OK,3,0.151724,0.724138,0.124138,100.724,72.414,90.000,75.931,AAA+,Balanced Player,730,40.5780989438577,40.5780989438577,パープルランカー,
15_白鳥藍良_グラフ_=EYE=.PNG,OK,3,0.060302,0.798995,0.140704,100.799,79.899,60.000,75.920,AAA+,Fast Type,732,40.689271817676484,40.689271817676484,パープルランカー,
15_白鳥藍良_グラフ_Ai☆$!!.png,OK,3,0.120603,0.753769,0.125628,100.754,75.377,97.959,79.893,S+,Balanced Player,378,21.011673151750973,21.011673151750973,ブロンズランカー,
15_白鳥藍良_グラフ_Dear World(3DMV).PNG,OK,3,0.035000,0.865000,0.100000,100.865,86.500,51.852,79.570,S+,Amazing Specialist,402,22.345747637576434,22.345747637576434,ブロンズランカー,
15_白鳥藍良_グラフ_Dear World(ムービー).PNG,OK,3,0.055000,0.875000,0.070000,100.875,87.500,88.000,87.600,SSS+,Precision Master,19,1.056142301278488,1.056142301278488,レインボーランカー,
15_白鳥藍良_グラフ_Deep into you.PNG,OK,3,0.046243,0.849711,0.104046,100.850,84.971,61.538,80.285,SS,Amazing Specialist,347,19.288493607559758,19.288493607559758,シルバーランカー,
15_白鳥藍良_グラフ_Fight Is Only Fate.png,OK,3,0.135000,0.750000,0.115000,100.750,75.000,92.000,78.400,S+,Balanced Player,496,27.57087270705948,27.57087270705948,ブロンズランカー,
15_白鳥藍良_グラフ_FORBIDDEN RAIN.png,OK,3,0.075000,0.705000,0.220000,100.705,70.500,50.847,66.569,A+,Fast Type,1440,80.04446914952752,80.04446914952752,ブルーランカー,
15_白鳥藍良_グラフ_It's k(not) lov.PNG,OK,3,0.150289,0.774566,0.075145,100.775,77.457,66.667,75.299,AAA+,Slow Type,787,43.746525847693164,43.746525847693164,パープルランカー,
15_白鳥藍良_グラフ_Joyful×box.PNG,OK,3,0.023121,0.751445,0.225434,100.751,75.145,18.605,63.837,BBB,Fast Type,1564,86.93718732629239,86.93718732629239,ブルーランカー,
15_白鳥藍良_グラフ_LOUDEST BUGS.png,OK,3,0.080000,0.815000,0.105000,100.815,81.500,86.486,82.497,SS+,Amazing Specialist,192,10.672595886603668,10.672595886603668,シルバーランカー,
15_白鳥藍良_グラフ_Rainbow Stairway.png,OK,3,0.090000,0.810000,0.100000,100.810,81.000,94.737,83.747,SS+,Precision Master,133,7.392996108949417,7.392996108949417,ゴールドランカー,
15_白鳥藍良_グラフ_Stranger's Sun.PNG,OK,3,0.105000,0.805000,0.090000,100.805,80.500,92.308,82.862,SS+,Precision Master,171,9.505280711506392,9.505280711506392,ゴールドランカー,
15_白鳥藍良_グラフ_The・プリティカルパレード♪.PNG,OK,3,0.040000,0.800000,0.160000,100.800,80.000,40.000,72.000,AAA,Amazing Specialist,1070,59.4774874930517,59.4774874930517,レッドランカー,
15_白鳥藍良_グラフ_きたさいたま2000.PNG,OK,3,0.057803,0.791908,0.150289,100.792,79.191,55.556,74.464,AAA+,Fast Type,871,48.41578654808227,48.41578654808227,パープルランカー,
15_白鳥藍良_グラフ_らびゅ&ピース伝説.PNG,OK,3,0.104046,0.780347,0.115607,100.780,78.035,94.737,81.375,SS,Balanced Player,265,14.73040578098944,14.73040578098944,シルバーランカー,
15_白鳥藍良_グラフ_ゴーゴー・キッチン.PNG,OK,3,0.034682,0.815029,0.150289,100.815,81.503,37.500,72.702,AAA,Amazing Specialist,1013,56.30906058921623,56.30906058921623,レッドランカー,
15_白鳥藍良_グラフ_サヨナラ・ヘヴン.png,OK,3,0.110000,0.755000,0.135000,100.755,75.500,89.796,78.359,S+,Balanced Player,500,27.793218454697055,27.793218454697055,ブロンズランカー,
15_白鳥藍良_グラフ_セイクリッド ルイン.PNG,OK,3,0.063953,0.837209,0.098837,100.837,83.721,78.571,82.691,SS+,Amazing Specialist,181,10.061145080600333,10.061145080600333,シルバーランカー,
15_白鳥藍良_グラフ_プロローグのそのあとへ.png,OK,3,0.070352,0.819095,0.110553,100.819,81.910,77.778,81.083,SS,Amazing Specialist,287,15.953307392996107,15.953307392996107,シルバーランカー,
15_白鳥藍良_グラフ_催花雨の片道切符.png,OK,3,0.095000,0.810000,0.095000,100.810,81.000,100.000,84.800,SSS,Precision Master,90,5.00277932184547,5.00277932184547,プラチナランカー,
15_白鳥藍良_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.133721,0.843023,0.023256,100.843,84.302,29.630,73.368,AAA,Amazing Specialist,959,53.30739299610895,53.30739299610895,レッドランカー,
15_白鳥藍良_グラフ_僕の気持ちを描く.png,OK,3,0.075000,0.790000,0.135000,100.790,79.000,71.429,77.486,S,All Round Player,577,32.0733740967204,32.0733740967204,パープルランカー,
15_白鳥藍良_グラフ_朧.png,OK,3,0.105000,0.820000,0.075000,100.820,82.000,83.333,82.267,SS+,Amazing Specialist,207,11.50639244024458,11.50639244024458,シルバーランカー,
15_白鳥藍良_グラフ_熱血☆流星忍法帖.PNG,OK,3,0.057803,0.757225,0.184971,100.757,75.723,47.619,70.102,AA+,Fast Type,1222,67.9266259032796,67.9266259032796,オレンジランカー,
15_白鳥藍良_グラフ_瞬きSign☆.PNG,OK,3,0.110000,0.805000,0.085000,100.805,80.500,87.179,81.836,SS,Precision Master,231,12.840466926070038,12.840466926070038,シルバーランカー,
15_白鳥藍良_グラフ_終わらないシンフォニア.PNG,OK,3,0.034682,0.757225,0.208092,100.757,75.723,28.571,66.292,A+,Fast Type,1452,80.71150639244024,80.71150639244024,ブルーランカー,
16_礼瀬マヨイ_グラフ_=EYE=.PNG,OK,3,0.140000,0.760000,0.100000,100.760,76.000,83.333,77.467,S,All Round Player,580,32.24013340744858,32.24013340744858,パープルランカー,
16_礼瀬マヨイ_グラフ_Ai☆$!!.png,OK,3,0.075377,0.768844,0.155779,100.769,76.884,65.217,74.551,AAA+,Fast Type,863,47.971095052807115,47.971095052807115,パープルランカー,
16_礼瀬マヨイ_グラフ_BIGBANG REFLECTION!!.png,OK,3,0.095477,0.778894,0.125628,100.779,77.889,86.364,79.584,S+,All Round Player,398,22.123401889938854,22.123401889938854,ブロンズランカー,
16_礼瀬マヨイ_グラフ_CIVIL WAR.PNG,OK,3,0.040000,0.855000,0.105000,100.855,85.500,55.172,79.434,S+,Amazing Specialist,415,23.068371317398555,23.068371317398555,ブロンズランカー,
16_礼瀬マヨイ_グラフ_Dear World(3DMV).PNG,OK,3,0.025000,0.820000,0.155000,100.820,82.000,27.778,71.156,AA+,Amazing Specialist,1136,63.1461923290717,63.1461923290717,オレンジランカー,
16_礼瀬マヨイ_グラフ_Dear World(ムービー).PNG,OK,3,0.080000,0.850000,0.070000,100.850,85.000,93.333,86.667,SSS+,Precision Master,34,1.8899388549193996,1.8899388549193996,レインボーランカー,
16_礼瀬マヨイ_グラフ_Deep into you.PNG,OK,3,0.075145,0.849711,0.075145,100.850,84.971,100.000,87.977,SSS+,Precision Master,14,0.7782101167315175,0.7782101167315175,レインボーランカー,
16_礼瀬マヨイ_グラフ_FORBIDDEN RAIN.png,OK,3,0.090000,0.745000,0.165000,100.745,74.500,70.588,73.718,AAA,Fast Type,925,51.417454141189545,51.417454141189545,レッドランカー,
16_礼瀬マヨイ_グラフ_Graceful Punishment.PNG,OK,3,0.162791,0.790698,0.046512,100.791,79.070,44.444,72.145,AAA,Slow Type,1057,58.754863813229576,58.754863813229576,レッドランカー,
16_礼瀬マヨイ_グラフ_Joyful×box.PNG,OK,3,0.034682,0.751445,0.213873,100.751,75.145,27.907,65.697,A,Fast Type,1491,82.87937743190662,82.87937743190662,ブルーランカー,
16_礼瀬マヨイ_グラフ_LOUDEST BUGS.png,OK,3,0.075377,0.824121,0.100503,100.824,82.412,85.714,83.073,SS+,Amazing Specialist,163,9.06058921623124,9.06058921623124,ゴールドランカー,
16_礼瀬マヨイ_グラフ_Rainbow Stairway.png,OK,3,0.130000,0.800000,0.070000,100.800,80.000,70.000,78.000,S+,Amazing Specialist,529,29.405225125069485,29.405225125069485,ブロンズランカー,
16_礼瀬マヨイ_グラフ_Stranger's Sun.PNG,OK,3,0.140000,0.780000,0.080000,100.780,78.000,72.727,76.945,S,All Round Player,632,35.13062812673707,35.13062812673707,パープルランカー,
